Date,Project Number,Name,Province,Sector,Amount
13-Sep-17,99224,SOUTH AFRICAN FIRST INDIGENOUS AND HUMAN RIGHTS ORGANISATION,NC,CHARITIES,40000
12-Apr-17,99239,STRYDENBERG FUTURE LEADERS ORGANISATION,NC,CHARITIES,121900
07-Apr-17,99280,DIE TOEVLUGS OORD,NC,CHARITIES,70000
18-Jan-18,99301,ELSJE CRECHE CUM KLEUTERSKOOL,NC,CHARITIES,91000
18-Jan-18,99364,THUSANO CARE GIVERS,NC,CHARITIES,40000
12-Apr-17,99392,SONNEBLOMMETJIES KLEUTERSKOOL,NC,CHARITIES,70000
12-Apr-17,99408,TSHEPO YA SECHABA,NC,CHARITIES,106449
12-Dec-17,99408,TSHEPO YA SECHABA,NC,CHARITIES,100000
12-May-17,99495,PHUTADICHABA CHBC,NC,CHARITIES,127150
16-Mar-18,99495,PHUTADICHABA CHBC,NC,CHARITIES,100000
20-Jul-17,99646,MOBILE HIV COUNSELLING & TESTING,NC,CHARITIES,66975
17-Nov-17,99673,IKETLENG PROJECT,NC,CHARITIES,50000
05-May-17,99674,CHRISTINA KIDDIE CHILD AND YOUTH CARE CENTRE,NC,CHARITIES,100000
16-Mar-18,99679,ENKOSI CRECHE,NC,CHARITIES,100000
19-Apr-17,99689,DEVINE GLORY DROP IN CENTRE,NC,CHARITIES,149100
12-Dec-17,99689,DEVINE GLORY DROP IN CENTRE,NC,CHARITIES,100000
12-May-17,99701,MAGGIE SAMBOER HOSPICE,NC,CHARITIES,102500
16-Mar-18,99701,MAGGIE SAMBOER HOSPICE,NC,CHARITIES,100000
09-Feb-18,99747,PERTH DROP IN CENTRE,NC,CHARITIES,79752
12-May-17,99748,CAMPBELL DROP IN CENTRE,NC,CHARITIES,134200
01-Aug-17,102136,BOSELE HOME BASED CARE,NC,CHARITIES,300700
11-May-17,102724,DISABLED CHILDREN'S ACTION GROUP NORTHERN CAPE,NC,CHARITIES,125252
16-Mar-18,102724,DISABLED CHILDREN'S ACTION GROUP NORTHEN CAPE,NC,CHARITIES,90000
08-Jan-18,103628,ABRINA 3641,NC,CHARITIES,7500000
27-Oct-17,103939,THE RIVER OF LIVING WATERS LIGHT HOUSE CENTRE,NC,CHARITIES,74461
12-Dec-17,103975,VUSISIZWE,NC,CHARITIES,500000
17-Nov-17,104055,LIFE LESSONS,NC,CHARITIES,80000
01-Aug-17,104079,NORTHERN CAPE OLDER PERSONS’ FORUM,NC,CHARITIES,121393
27-Oct-17,104100,NOTHERN CAPE DRUG REHABILITATION CENTRE,NC,CHARITIES,300000
02-Oct-17,104188,TOGETHER WE CAN MAKE IT,NC,CHARITIES,62164
18-Jan-18,104188,TOGETHER WE CAN MAKE IT,NC,CHARITIES,40000
01-Aug-17,104205,HOSPICE RICHTERSVELD,NC,CHARITIES,352132
25-May-17,104238,Agape Family Life Center,NC,CHARITIES,142500
01-Aug-17,104345,BATHO KOPANANG ORGANIZATION,NC,CHARITIES,82500
01-Aug-17,104378,AGE IN ACTION NORTHERN CAPE,NC,CHARITIES,70000
13-Jun-17,104471,SIZABONKE COMMUNITY CENTRE,NC,CHARITIES,80000
20-Jul-17,104485,TSHEPANO HOME BASED CARE,NC,CHARITIES,80000
01-Aug-17,104496,MOGOMOTSI DROP-IN CENTRE,NC,CHARITIES,252500
20-Dec-17,104534,DONKERHOEK SOUP KITCHEN,NC,CHARITIES,100000
19-Oct-17,104536,ITEKE O DIRELE SETSHABA HOME BASED CARE,NC,CHARITIES,80000
19-Oct-17,104538,DOCKDA RURAL DEVELOPMENT AGENCY,NC,CHARITIES,533350
30-Nov-17,104539,LEFELO LA KUTLWELO BOTLHOKO COMMUNITY CENTRE,NC,CHARITIES,495200
09-Feb-18,104540,BANA BA THARI COMMUNITY BASED ORGANISATION,NC,CHARITIES,503000
09-Feb-18,104774,COLVILLE COMMUNITY PROJECT,NC,CHARITIES,57617
23-Nov-17,104776,BLOEMANDA SOUP KITCHEN,NC,CHARITIES,143180
27-Oct-17,104796,THE HELEN BISHOP ORTHOPAEDIC AFTER-CARE HOME,NC,CHARITIES,230000
20-Nov-17,104798,DIPHETHOGO COMMUNITY DEVELOPMENT CENTRE,NC,CHARITIES,51064
21-Dec-17,104801,PHUTHANANG CARE FOR THE AGED,NC,CHARITIES,380980
23-Nov-17,104806,RATANANG VICTIM SUPPORT CENTRE,NC,CHARITIES,100000
20-Nov-17,105002,VROUE AKSIE ONTWIKKELINGS PROJEKTE,NC,CHARITIES,516765
23-Nov-17,105005,SILWERHOF TEHUIS VIR BEJAARDES,NC,CHARITIES,60000
23-Nov-17,105007,GIENNIE-M FOUNDATIONS,NC,CHARITIES,90000
20-Nov-17,105011,EL SHADDAI DROP IN CENTRE,NC,CHARITIES,54500
30-Nov-17,105012,KOPANANG SOUP KITCHEN,NC,CHARITIES,474270
20-Nov-17,105030,EL SHADDAI SOUP KITCHEN,NC,CHARITIES,38000
16-Mar-18,105030,EL SHADDAI SOUP KITCHEN,NC,CHARITIES,20000
23-Nov-17,105130,PRIDE OF THE DISABLED,NC,CHARITIES,320000
20-Dec-17,105134,BOKAMOSO YOUTH SERVICE CENTRE,NC,CHARITIES,34000
20-Dec-17,105175,MARANG HOME BASE CARE,NC,CHARITIES,120000
20-Nov-17,105177,BAMBANANI HOME BASED CARE,NC,CHARITIES,52100
20-Nov-17,105178,IDA CORDON MEMORIAL CLUB,NC,CHARITIES,58311
20-Nov-17,105287,KUTLWANONG SOUP KITCHEN,NC,CHARITIES,56394
20-Nov-17,105356,BAITLAMI HOME BASED CARE,NC,CHARITIES,60000
24-Nov-17,105523,TSHWARANANG CLUB FOR THE AGED,NC,CHARITIES,100000
24-Nov-17,105525,LAPOLOGANG HOME BASED CARE,NC,CHARITIES,120000
11-Jan-18,105526,MAMORATWA PRE-SCHOOL,NC,CHARITIES,150000
29-Jan-18,105527,HANTAM COMMUNITY EDUCATION TRUST,NC,CHARITIES,830806
24-Nov-17,105533,BOKAMOSO PRE-SCHOOL,NC,CHARITIES,100000
30-Nov-17,105561,REMMOGO HOME BASED CARE FOR OLDER PERSONS,NC,CHARITIES,699553
12-Dec-17,105568,"IKHAYA LETHU, HOME FOR H.I.V AND ABONDONED ORPHANS",NC,CHARITIES,1600000
19-Jan-18,105571,TSHIRELETSO SUPPORT GROUP,NC,CHARITIES,100000
20-Dec-17,105592,BALM IN GILEAD MINISTRIES INTERNATIONAL,NC,CHARITIES,150000
20-Dec-17,105595,BATLAMEDI HOME COMMUNITY BASED CARE,NC,CHARITIES,350000
11-Jan-18,105608,YOUTH UNITED HOME BASED CARE,NC,CHARITIES,80000
16-Jan-18,105615,TSHIDISO HOME BASE CARE,NC,CHARITIES,100000
12-Dec-17,105624,REKAOFELA FEEDING SCHEME,NC,CHARITIES,100000
09-Feb-18,105653,KOPANO EARLY LEARNING CENTRE,NC,CHARITIES,90000
30-Nov-17,105654,KITSO PRE SCHOOL,NC,CHARITIES,350000
14-Nov-17,105656,THUSANO DAY CARE CENTRE,NC,CHARITIES,100000
16-Mar-18,105656,THUSANO DAY CARE CENTRE,NC,CHARITIES,73000
25-Jan-18,105659,IMAZIGHAZI,NC,CHARITIES,63916
19-Jan-18,105664,TSHIMOLOGO HOME BASED CARE,NC,CHARITIES,80000
12-Dec-17,105674,TSHOLOFELO HOME BASED CARE,NC,CHARITIES,100000
20-Dec-17,105675,ITSOSENG HOME BASED CARE,NC,CHARITIES,122638
24-Nov-17,105800,MAIKAELELO DROP-IN-CENTRE,NC,CHARITIES,100000
11-Jan-18,105801,SIDA DEVELOPMENT PROJECT,NC,CHARITIES,100000
24-Nov-17,105802,SOVERBY LEGAL ADVISE CENTRE,NC,CHARITIES,100000
20-Dec-17,105803,THUSANANG COMMUNITY SOUP KITCHEN,NC,CHARITIES,129139
20-Dec-17,105807,TSOGELELA NON PROFITABLE ORGANISATION,NC,CHARITIES,116677
11-Jan-18,105871,BENDIGA HOUSE FOR INDEPENDENT LIVING,NC,CHARITIES,483999
12-Dec-17,105982,VAKELE EARLY LEARNING CENTRE,NC,CHARITIES,80000
11-Jan-18,105995,ISIKHALISETHU PRIMARY SCHOOL,NC,CHARITIES,300000
11-Jan-18,105998,IKAELELO EARLY LEARNING CENTRE,NC,CHARITIES,150000
21-Dec-17,106010,MMABANA EARLY LEARNING CENTRE,NC,CHARITIES,250000
21-Dec-17,106012,THUTO-LESEDI DAY CARE EARLY LEARNING CENTRE,NC,CHARITIES,280000
16-Jan-18,106025,BREAD OF HEAVEN CENTRE,NC,CHARITIES,200000
21-Dec-17,106031,TLAMELO,NC,CHARITIES,120000
20-Dec-17,106036,THUTHUNTSHO PRE SCHOOL,NC,CHARITIES,350000
21-Dec-17,106044,REAITEKA PRE SCHOOL,NC,CHARITIES,80000
16-Jan-18,106082,BOITUMELO EARLY LEARNING CENTRE,NC,CHARITIES,360000
16-Jan-18,106136,NGWARITSANE SECONDARY SCHOOL,NC,CHARITIES,300000
23-Oct-17,106181,LETHABONG OLD AGE,NC,CHARITIES,20000000
25-Jan-18,106214,A C V V CALVINIA,NC,CHARITIES,684000
29-Jan-18,106255,M P C E FOOTBALL ACADEMY,NC,CHARITIES,160798
1-Dec-17,106266,LESEDING PRE-SCHOOL,NC,CHARITIES,302207
1-Dec-17,106271,TSHOLOFELO SOUP KITCHEN,NC,CHARITIES,323100
1-Feb-18,106281,HOSPICE ASSOCIATION OF KIMBERLEY,NC,CHARITIES,1107000
1-Dec-17,106283,RUTEGANG EARLY LEARNING CENTRE,NC,CHARITIES,190000
1-Dec-17,106284,GASENGWANA CRECHE AND PRE SCHOOL,NC,CHARITIES,320000
1-Feb-18,106285,TSHEDIMOSETSO HOME BASED CARE,NC,CHARITIES,190000
1-Dec-17,106365,REKOPANE PRE-SCHOOL,NC,CHARITIES,50000
1-Dec-17,106399,LONGLANDS EARLY CHILDHOOD DEVELOPMENT,NC,CHARITIES,180000
1-Jan-18,106447,AMAKIP-KIP FOOTBALL CLUB,NC,CHARITIES,149721
1-Mar-18,106464,BAHENTSE PRE-SCHOOL,NC,CHARITIES,130000
1-Dec-17,106492,LAPOLOGANG PRE SCHOOL,NC,CHARITIES,200000
1-Feb-18,106499,KUTLWANONG PROJECT,NC,CHARITIES,250000
1-Mar-18,106522,REBONYE CLUB FOR THE AGED,NC,CHARITIES,200000
1-Feb-18,106534,KGORO YA LESEDI EARLY LEARNING CENTRE,NC,CHARITIES,120000
1-Mar-18,106578,HOME SKY CENTRE,NC,CHARITIES,100000
1-Feb-18,106590,TLHABOLOGO HELPING HAND CENTRE,NC,CHARITIES,70000
1-Dec-17,106724,ST CHARLES PRE-SCHOOL,NC,CHARITIES,80000
1-Feb-18,106985,RESEGO HOME BASED CARE,NC,CHARITIES,100000
1-Mar-18,107119,BODULONG PRE SCHOOL,NC,CHARITIES,132000
1-Feb-18,107140,RETHABILE FEEDING SCHEME,NC,CHARITIES,78015
1-Feb-18,107158,AGANG SECHABA,NC,CHARITIES,200000
02-Aug-17,80827,RAINBOW DAY CARE CENTRE,NC,CHARITIES,1266666
1-Feb-18,106288,NORTHERN CAPE MINING AFFECTED COMMUNITIES IN ACTION,NC,MISC,100000
13-Jul-17,98670,NC BLACKBALL POOL ASSOCIATION,NC,SPORTS,143000
28-Mar-18,75309,SPECIALISTS AGENTS FOR YOUTH,NC,SPORTS,6500000
03-May-17,78147,ROLIHLAHLA INTERMEDIATE SCHOOL,NC,SPORTS,300000
19-Jan-18,93229,NJABULO PRE-SCHOOL AND CRECHE,NC,SPORTS,141750
12-Apr-17,98577,OKIEP CRICKET CLUB,NC,SPORTS,284138.5
05-Jun-17,98652,SOUTH AFRICAN POLICE SERVICE CRICKET,NC,SPORTS,25000
03-May-17,99864,NABABEEP RUGBY KLUB,NC,SPORTS,299970
03-May-17,99908,STRIKERS FOOTBALL CLUB,NC,SPORTS,100925.1
05-Jun-17,103665,WINDSORTON YOUNG STARS,NC,SPORTS,75010
17-Nov-17,103806,UPINGTON GOLF CLUB,NC,SPORTS,200000
01-Aug-17,103897,NORTHERN CAPE LADIES GOLF UNION,NC,SPORTS,133125
02-Oct-17,103898,GRIQUA DIAMONDS T/A NORTHERN CAPE CRICKET,NC,SPORTS,200000
30-Aug-17,103942,RANGERS RUGBY CLUB,NC,SPORTS,201053
25-Aug-17,104102,SAFA FRANCES BAARD,NC,SPORTS,189522
20-Nov-17,104260,LAERSKOOL STAATS PRIMARY,NC,SPORTS,308670.6
28-Sep-17,104468,OLYMPIAKOS FOOTBALL CLUB,NC,SPORTS,136388
12-Dec-17,104535,MORALADI PRIMARY SCHOOL,NC,SPORTS,300000
20-Nov-17,105016,KEATLHOLELA PRIMARY SCHOOL,NC,SPORTS,293567
30-Nov-17,105017,ROBANYANE TOTO II PRIMARY,NC,SPORTS,300000
20-Nov-17,105020,REARATA PRIMARY SCHOOL,NC,SPORTS,300000
19-Oct-17,105022,WILSCOTT UNITED FOOTBALL CLUB,NC,SPORTS,186760
19-Oct-17,105288,REITEMOGETSE PRIMARY SCHOOL,NC,SPORTS,300000
24-Nov-17,105295,PAMPIERSTAD CHESS CLUB,NC,SPORTS,127684
27-Oct-17,105299,MADIBENG PRIMARY SCHOOL,NC,SPORTS,300000
24-Nov-17,105331,BUSH BUCKS FOOTBALL CLUB,NC,SPORTS,161280
30-Nov-17,105589,BOGOSIENG LEKWE PRIMARY SCHOOL,NC,SPORTS,300000
31-Jan-18,105593,DOLPHINS CRICKET CLUB PORT NOLLOTH,NC,SPORTS,229140
24-Nov-17,105791,KIMBERLEY CHESS CLUB,NC,SPORTS,103754
1-Jan-18,106323,MDT FESTIVAL,NC,SPORTS,50000
1-Feb-18,106391,MACARENA FOOTBALL CLUB,NC,SPORTS,139190
1-Jan-18,106540,JONGILANGA PRIMARY SCHOOL,NC,SPORTS,296900
1-Feb-18,106613,EDIGANG PRIMARY SCHOOL,NC,SPORTS,300000
1-Mar-18,106700,MIGHTY HONEY BEES FC,NC,SPORTS,197000
1-Feb-18,106720,PIRATES SPORTS INSTITUTE NPC,NC,SPORTS,148149
1-Mar-18,106722,PARA-SPORT DEVELOPMENT NPC,NC,SPORTS,55000
22-Mar-18,106805,SPORT4DISABLED NPC,NC,SPORTS,54995
1-Feb-18,106883,BRANDBOYS FOOTBALL CLUB,NC,SPORTS,200000
1-Mar-18,106963,DANIELSKUIL COMBINED SCHOOL,NC,SPORTS,53000
1-Feb-18,107118,FLOORS SWIMMING CLUB,NC,SPORTS,116300
1-Feb-18,107161,REAITEKA MIDDLE SCHOOL,NC,SPORTS,286108.65
1-Feb-18,107182,SANTANNA INN FOOTBALL CLUB,NC,SPORTS,145500
1-Mar-18,107379,PENGUIN AQUATICS,NC,SPORTS,349878
1-Mar-18,107383,TSANTSABANE STARS,NC,SPORTS,53688
1-Mar-18,107387,ST PETERS PRIMARY SCHOOL,NC,SPORTS,294006
1-Feb-18,107389,T.T. LEKALAKE PRIMARY SCHOOL,NC,SPORTS,300000
1-Mar-18,107833,THABANE HIGH SCHOOL,NC,SPORTS,294006
1-Mar-18,107841,NORTHERN CAPE CELTIC FOOTBALL CLUB,NC,SPORTS,180864
1-Mar-18,108361,FLOORS HIGH SCHOOL,NC,SPORTS,298409
1-Mar-18,108495,KWA-NOBANTU CELTICS F.C,NC,SPORTS,190053
1-Mar-18,108514,MOJA CHESS CLUB,NC,SPORTS,200000
07-Mar-18,109204,INQABA YOKULINDA,NC,SPORTS,15000000
17-Nov-17,104081,QINISO TRUST,Unknown,CHARITIES,80000
23-Nov-17,104788,TIRISANO OLD AGE CARE CENTRE,Unknown,CHARITIES,87500
11-May-17,46064,KOPANO KE MATLA YOUTH GROUP,NW,ARTS,278168
23-Aug-17,72831,MONTSHIWA CULTURAL VILLAGE,NW,ARTS,4471126
13-Oct-17,73379,MOSEKAPHOFU CULTURAL MULL,NW,ARTS,300000
01-Sep-17,74111,Tidimane Middle School,NW,ARTS,45000.5
13-Jul-17,86061,TSHWARAGANO INSTITUTE OF SOCIO ECONOMIC AND CULTURAL INCLUSION,NW,ARTS,263000
15-Feb-18,89296,TSHWARAGANO INSTITUTE OF SOCIO ECONOMIC & CULTURAL INCLUSION,NW,ARTS,199500
25-Jan-18,89633,BOPHELONG CARE CENTRE,NW,ARTS,379344
19-Jan-18,89790,CENCE COLLABORATIVE,NW,ARTS,140000
17-Aug-17,89838,MOLOANTOA CREATIVE PROJECTS,NW,ARTS,600000
11-May-17,90117,BAROLONG THUSA COMMUNITY PROJECT,NW,ARTS,759941.6
13-Jul-17,90401,MAKAPANSTAD AD RURAL DEVELOPMENT CENTRE,NW,ARTS,1250000
07-Jul-17,90481,OBAKENG DISABILITY ORGANISATION,NW,ARTS,576800
03-May-17,90728,SELLO'S COMPUTER INSTITUTE,NW,ARTS,497450
07-Jul-17,90769,ABUNDANT POSSIBILITIES COMMUNICATION FOUNDATION,NW,ARTS,400000
21-Aug-17,90840,ITSELENG YOUTH CLUB,NW,ARTS,384800
05-Jun-17,104068,BOLENG ARTS FOUNDATION,NW,ARTS,120000
18-Oct-17,104068,BOLENG ARTS FOUNDATION,NW,ARTS,30000
20-Sep-17,104880,RADEBE DEVELOPMENT TRUST NPC,NW,ARTS,79000
26-Jul-17,105465,TTT FOUNDATION NPC,NW,ARTS,3702349
19-Oct-17,105559,MORIBO ARTS PROJECTS,NW,ARTS,176266
16-Mar-18,105559,MORIBO ARTS PROJECTS,NW,ARTS,44067
30-Aug-17,105576,ITSOSENG ARTS CULTURE AND SPORTS ORGANISATION,NW,ARTS,3666720
17-Nov-17,105576,ITSOSENG ARTS CULTURE AND SPORTS ORGANISATION,NW,ARTS,916680
24-Nov-17,105866,REATLEGILE-MOLEMO,NW,ARTS,100000
23-Nov-17,105922,SOUTH AFRICAN THEATRE PRACTIONER IN ADVANCEMENT,NW,ARTS,284000
12-Dec-17,105970,"BOKANG SPORTS, ARTS & CULTURE RECREATION",NW,ARTS,100000
20-Dec-17,105988,YOUTH EMPOWERMENT SQUAD,NW,ARTS,240000
12-Oct-17,106185,TAUNG CULTURAL MUSIC AND ARTS EXPO,NW,ARTS,10000000
1-Feb-18,106497,DITAUTONA ARTS PROJECTS,NW,ARTS,200000
1-Dec-17,106555,LIFESHARE NPC,NW,ARTS,222800
1-Jan-18,107062,BARCELONA FOOTBALL CLUB,NW,ARTS,127500
1-Feb-18,107079,MOREMOGOLO ARTS ACADEMY,NW,ARTS,300000
1-Mar-18,107101,HEAVEN ON EARTH INTERNATIONAL MINISTRIES,NW,ARTS,100000
1-Jan-18,107219,PIKETBERG SPORTS DEVELOPMENT FOUNDATION,NW,ARTS,50000
1-Mar-18,107570,COMMUNITY ART SERVICE,NW,ARTS,93000
1-Mar-18,107946,KANO CREATIVE ARTS AGENCY,NW,ARTS,400000
1-Mar-18,107969,MEDUMO CREATIVE ARTISTS,NW,ARTS,300000
1-Feb-18,108260,OPT FOUNDATION NPC,NW,ARTS,234600
1-Mar-18,108588,NW GOSPEL CHOIR,NW,ARTS,300000
22-Mar-18,108763,LESEDING COMMUNITY DEVELOPMENT PROJECT,NW,ARTS,2000000
07-Mar-18,109203,MADUMELANI COMMUNITY PROJECT,NW,ARTS,14000000
02-Aug-17,89335,OREBABALETSE HOME BASED CARE,NW,CHARITIES,133000
02-Aug-17,66463,PHOKENG TRAUMA CENTRE,NW,CHARITIES,121099
02-Aug-17,94630,ITIRELENG PROJECT,NW,CHARITIES,86500
07-Sep-17,52711,TSHIRELETSEGO CARE AND SUPPORT,NW,CHARITIES,195045
07-Jul-17,68965,NG WELSYN VRYBURG,NW,CHARITIES,952953
29-May-17,79445,MERCY KIDZ CORNER,NW,CHARITIES,1266666
08-Aug-17,79445,MERCY KIDZ CORNER,NW,CHARITIES,1266667
29-May-17,80399,BONTLE DAY CARE CENTRE,NW,CHARITIES,1266666
05-Sep-17,80399,BONTLE DAY CARE CENTRE,NW,CHARITIES,1266667
13-Jul-17,80524,TSHIRELETSO DAY CARE CENTRE,NW,CHARITIES,1266666
18-Oct-17,80524,TSHIRELETSO DAY CARE CENTRE,NW,CHARITIES,1266667
05-Oct-17,80537,RETHABILE CRECHE,NW,CHARITIES,1266666
14-Dec-17,80537,RETHABILE CRECHE,NW,CHARITIES,1266667
23-Nov-17,80543,REATLEGILE CRECHE,NW,CHARITIES,1266666
05-Oct-17,80546,TOKOLOGO CRECHE,NW,CHARITIES,1266666
14-Dec-17,80546,TOKOLOGO CRECHE,NW,CHARITIES,1266667
13-Jul-17,80734,OBEDIENCE DAY CARE CENTRE,NW,CHARITIES,1266666
23-Nov-17,80734,OBEDIENCE DAY CARE CENTRE,NW,CHARITIES,1266667
17-May-17,80743,MARTHA MAMOGALE CRECHE,NW,CHARITIES,1266666
05-Sep-17,80743,MARTHA MAMOGALE CRECHE,NW,CHARITIES,1266667
13-Jul-17,80745,ITIRELENG TATAISO DAY CARE CENTRE,NW,CHARITIES,1266666
18-Oct-17,80745,ITIRELENG TATAISO DAY CARE CENTRE,NW,CHARITIES,1266667
17-May-17,80746,OESI DAY CARE CENTRE,NW,CHARITIES,1266666
05-Oct-17,80746,OESI DAY CARE CENTRE,NW,CHARITIES,1266667
17-May-17,80748,MOLALATLADI CRECHE,NW,CHARITIES,1266666
05-Sep-17,80748,MOLALATLADI CRECHE,NW,CHARITIES,1266667
17-May-17,80925,TLHAPING EARLY LEARNING CENTRE,NW,CHARITIES,1266666
30-Aug-17,80925,TLHAPING EARLY LEARNING CENTRE,NW,CHARITIES,1266667
07-Nov-17,81159,AGAPE KLEUTERLAND,NW,CHARITIES,1266667
14-Dec-17,82181,KHENSANI COMBINED PRE-SCHOOL,NW,CHARITIES,1266666
29-Mav-17,84333,BARONA DAY CARE CENTRE,NW,CHARITIES,1266666
14-Sep-17,84333,BARONA DAY CARE CENTRE,NW,CHARITIES,1266667
23-Nov-17,84589,TSHEDIMOSETSO EARLY LEARNING CENTRE,NW,CHARITIES,1266667
28-Sep-17,86053,RUSTENBURG CHILD & FAMILY WELFARE,NW,CHARITIES,476000
18-Jan-18,86156,CREATIVE LEBOHANG PRE-SCHOOL,NW,CHARITIES,95141
11-May-17,86441,KATLEGO CRECHE,NW,CHARITIES,113500
19-Sep-17,86444,REOTSHEPILE DAY CARE CENTRE,NW,CHARITIES,45700
09-Feb-18,86444,REOTSHEPILE DAY CARE CENTRE,NW,CHARITIES,30000
26-Jul-17,86449,MODIMONG CRECHE,NW,CHARITIES,1000000
07-Jul-17,86486,KEFILWE MPHO FOUNDATION,NW,CHARITIES,561015
05-May-17,86492,TSHWARA OTIISE CRECHE,NW,CHARITIES,1279274
13-Jun-17,86494,ITHUTENG HOME BASED CARE,NW,CHARITIES,70000
07-Jul-17,86547,SAVF RODEONHOF OUETEHUIS,NW,CHARITIES,101172
18-Jan-18,86559,EMMANUEL FOKAZI CRECHE,NW,CHARITIES,128739
05-May-17,86658,MOSAIC COMMUNITY DEVELOPMENTS,NW,CHARITIES,300000
02-Oct-17,86763,NG WELSYN NOORDWES,NW,CHARITIES,59500
18-Jan-18,86783,ADVENT CRECHE & PRE - SCHOOL,NW,CHARITIES,140800
28-Sep-17,86819,TSHWARAGANG HOME BASED CARE,NW,CHARITIES,80000
16-Mar-18,86825,BAIKEMEDI HOME BASED CARE,NW,CHARITIES,253060
18-Jan-18,86844,CENTURION RAAD VIR BEJAARDES,NW,CHARITIES,133400
09-Feb-18,86934,BOTSHABELO COMMUNITY CARE CENTRE,NW,CHARITIES,100000
19-Apr-17,86938,ARE AGANENG OLD AGE HOME,NW,CHARITIES,148000
07-Mar-18,86950,ARMS OF HOPE,NW,CHARITIES,166000
05-May-17,86985,BEAUTIFUL HOPE DAY CARE CENTRE,NW,CHARITIES,162000
23-Aug-17,87004,PHAPHAMANG 2 DAY CARE,NW,CHARITIES,78597
23-Aug-17,87037,GOD IS ABLE CARE CENTRE,NW,CHARITIES,80500
30-Aug-17,87053,TSHIRELETSO SUPPORT GROUP AND HOME BASED CARE,NW,CHARITIES,430500
12-Oct-17,87081,BANA-PELE YOUTH & DAY CARE CENTRE,NW,CHARITIES,364000
03-May-17,87315,SAVF ONS HULDE OUETEHUIS,NW,CHARITIES,131154
02-Oct-17,87528,BRITS RUSOORD MAATSKAPPY,NW,CHARITIES,139275
21-Nov-17,87549,TSIBOGO DAY CARE CENTRE,NW,CHARITIES,100000
01-Aug-17,87555,MMAKATJANA CHRISTIAN OLD AGE HOME,NW,CHARITIES,80000
30-Aug-17,87787,LIFELINE KLERKSDORP AND DISTRICT,NW,CHARITIES,595000
12-Oct-17,87851,GOOD SHEPHERD MISSION ST ELIZABETH,NW,CHARITIES,50000
07-Sep-17,87863,GOOD SHEPHERD DAY CARE CENTRE,NW,CHARITIES,182475
28-Sep-17,87875,TSWELELO DAY CARE CENTRE,NW,CHARITIES,272525
28-Sep-17,88522,MOFUMAHADI WA TSHEPO CARE,NW,CHARITIES,388000
22-Mar-18,88532,LAPENG DAY CARE CENTRE,NW,CHARITIES,113190
01-Aug-17,88541,LESEDING CARE GIVERS,NW,CHARITIES,715000
15-Aug-17,88576,BAKHUTAMA HEALTH SERVICES,NW,CHARITIES,62888
25-May-17,89167,KILLER DISEASE TARGETER PROJECTS,NW,CHARITIES,200000
14-Dec-17,89167,KILLER DISEASE TARGETER PROJECTS,NW,CHARITIES,161000
21-Aug-17,89180,VALUE & APPRECIATE LIFE DEVELOPMENT ASSOCIATION,NW,CHARITIES,100000
28-Nov-17,89184,NORTH WEST MENTAL HEALTH,NW,CHARITIES,572736
18-Jan-18,89215,WEST COAST COMMUNITY FOUNDATION,NW,CHARITIES,125785
23-Jan-18,89230,THE READ EDUCATIONAL TRUST,NW,CHARITIES,360600
20-Jul-17,89238,ST CATHERINE HOSPICE,NW,CHARITIES,171000
28-Sep-17,89271,LOMANYANENG COMMUNITY AIDS PROJECT,NW,CHARITIES,226000
18-Jul-17,89281,KGARATLHO PROJECT FOR THE BLIND,NW,CHARITIES,178780
21-Aug-17,89303,KGATELOPELE CRECHE,NW,CHARITIES,287000
19-Sep-17,89917,SAVF RETHABILE KLERKSDORP KINDERHUIS,NW,CHARITIES,718914
07-Jul-17,89958,S A V F KLERKSDORP,NW,CHARITIES,375479
28-Feb-18,89963,TAPOLOGO HIV/AIDS PROGRAMME,NW,CHARITIES,638275
12-Apr-17,89971,MARANATHA COMMUNITY CENTRE,NW,CHARITIES,420000
13-Oct-17,89975,TSHWARAGANANG CRECHE,NW,CHARITIES,279900
03-May-17,90012,TRIEST TRAINING CENTRE,NW,CHARITIES,358210
11-May-17,90402,KHAYA TSHEPO HOME OF HOPE FOR VULNERABLE CHILDREN,NW,CHARITIES,171000
08-Aug-17,90770,MAFIKENG FM,NW,CHARITIES,205500
28-Sep-17,94398,TSHWARANANG EARLY LEARNING CENTRE,NW,CHARITIES,75410
25-May-17,94414,DIRISANANG INFORMATION & CARE GIVERS,NW,CHARITIES,112946
09-Feb-18,94414,DIRISANANG INFORMATION & CARE GIVERS,NW,CHARITIES,100000
21-Jun-17,94428,UBUNTU NON PROFIT ORGANISATION,NW,CHARITIES,145000
23-Feb-18,94429,THUSANANG OLD AGE CLUB,NW,CHARITIES,186000
14-Dec-17,94430,LONELY PARK - SIGNAL HILL DISABLED PROJECT,NW,CHARITIES,107130
13-Oct-17,94488,COMMUNITY LIFE CHANGING PROJECT,NW,CHARITIES,83803
21-Aug-17,94617,REATLEGILE PRE SCHOOL,NW,CHARITIES,157000
17-Nov-17,94630,ITIRELENG PROJECT,NW,CHARITIES,80000
05-May-17,94635,WELCOME DAY CARE CENTRE,NW,CHARITIES,165000
14-Dec-17,94635,WELCOME DAY CARE CENTRE,NW,CHARITIES,100000
21-Nov-17,94701,TLHOMAMANG FAMILY CARE CENTRE,NW,CHARITIES,100000
